LFQi 1_ATL2: Significant Class A	LFQi 1_ATL2: Significant Class B	LFQi 1_ATL2: -Log(P-value)	LFQi 1_ATL2: Difference	LFQi 1_ATL3: Significant Class A	LFQi 1_ATL3: Significant Class B	LFQi 1_ATL3: -Log(P-value)	LFQi 1_ATL3: Difference	LFQi 1_ATP2B1: Significant Class A	LFQi 1_ATP2B1: Significant Class B	LFQi 1_ATP2B1: -Log(P-value)	LFQi 1_ATP2B1: Difference	LFQi 1_CLTA: Significant Class A	LFQi 1_CLTA: Significant Class B	LFQi 1_CLTA: -Log(P-value)	LFQi 1_CLTA: Difference	LFQi 1_LAMP1: Significant Class A	LFQi 1_LAMP1: Significant Class B	LFQi 1_LAMP1: -Log(P-value)	LFQi 1_LAMP1: Difference	LFQi 1_LMAN1: Significant Class A	LFQi 1_LMAN1: Significant Class B	LFQi 1_LMAN1: -Log(P-value)	LFQi 1_LMAN1: Difference	LFQi 1_MTOR: Significant Class A	LFQi 1_MTOR: Significant Class B	LFQi 1_MTOR: -Log(P-value)	LFQi 1_MTOR: Difference	LFQi 1_OSBPL8: Significant Class A	LFQi 1_OSBPL8: Significant Class B	LFQi 1_OSBPL8: -Log(P-value)	LFQi 1_OSBPL8: Difference	LFQi 1_POLR1C: Significant Class A	LFQi 1_POLR1C: Significant Class B	LFQi 1_POLR1C: -Log(P-value)	LFQi 1_POLR1C: Difference	LFQi 1_RAB14: Significant Class A	LFQi 1_RAB14: Significant Class B	LFQi 1_RAB14: -Log(P-value)	LFQi 1_RAB14: Difference	LFQi 1_SEC13: Significant Class A	LFQi 1_SEC13: Significant Class B	LFQi 1_SEC13: -Log(P-value)	LFQi 1_SEC13: Difference	LFQi 1_SEC24D: Significant Class A	LFQi 1_SEC24D: Significant Class B	LFQi 1_SEC24D: -Log(P-value)	LFQi 1_SEC24D: Difference	LFQi 1_SPTLC1: Significant Class A	LFQi 1_SPTLC1: Significant Class B	LFQi 1_SPTLC1: -Log(P-value)	LFQi 1_SPTLC1: Difference	LFQi 1_TAF12: Significant Class A	LFQi 1_TAF12: Significant Class B	LFQi 1_TAF12: -Log(P-value)	LFQi 1_TAF12: Difference	LFQi 1_VAPA: Significant Class A	LFQi 1_VAPA: Significant Class B	LFQi 1_VAPA: -Log(P-value)	LFQi 1_VAPA: Difference	LFQi 1_ATL2: Profile correlation	LFQi 1_ATL3: Profile correlation	LFQi 1_ATP2B1: Profile correlation	LFQi 1_CLTA: Profile correlation	LFQi 1_LAMP1: Profile correlation	LFQi 1_LMAN1: Profile correlation	LFQi 1_MTOR: Profile correlation	LFQi 1_OSBPL8: Profile correlation	LFQi 1_POLR1C: Profile correlation	LFQi 1_RAB14: Profile correlation	LFQi 1_SEC13: Profile correlation	LFQi 1_SEC24D: Profile correlation	LFQi 1_SPTLC1: Profile correlation	LFQi 1_TAF12: Profile correlation	LFQi 1_VAPA: Profile correlation	Protein IDs	Majority protein IDs	Protein names	Gene names	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQi 1_ATL2_01	LFQi 1_ATL2_02	LFQi 1_ATL2_03	LFQi 1_ATL3_01	LFQi 1_ATL3_02	LFQi 1_ATL3_03	LFQi 1_ATP2B1_01	LFQi 1_ATP2B1_02	LFQi 1_ATP2B1_03	LFQi 1_CLTA_01	LFQi 1_CLTA_02	LFQi 1_CLTA_03	LFQi 1_LAMP1_01	LFQi 1_LAMP1_02	LFQi 1_LAMP1_03	LFQi 1_LMAN1_01	LFQi 1_LMAN1_02	LFQi 1_LMAN1_03	LFQi 1_MTOR_01	LFQi 1_MTOR_02	LFQi 1_MTOR_03	LFQi 1_OSBPL8_01	LFQi 1_OSBPL8_02	LFQi 1_OSBPL8_03	LFQi 1_POLR1C_01	LFQi 1_POLR1C_02	LFQi 1_POLR1C_03	LFQi 1_RAB14_01	LFQi 1_RAB14_02	LFQi 1_SEC13_01	LFQi 1_SEC13_02	LFQi 1_SEC13_03	LFQi 1_SEC24D_01	LFQi 1_SEC24D_02	LFQi 1_SEC24D_03	LFQi 1_SPTLC1_01	LFQi 1_SPTLC1_02	LFQi 1_SPTLC1_03	LFQi 1_TAF12_01	LFQi 1_TAF12_02	LFQi 1_TAF12_03	LFQi 1_VAPA_01	LFQi 1_VAPA_02	LFQi 1_VAPA_03
		0.512338948	-0.341447903			0.114964777	0.102357792			0.57985562	0.373778697			2.158067095	-0.864742552			0.138956988	-0.117908787			0.11573932	0.100197837			0.206391673	-0.165970121			0.126192695	0.108253388			0.18212643	0.149208995			0.373400084	0.383889834			0.141393453	0.119729959			0.530661026	0.350398273			0.196095644	-0.158926519			0.304789863	0.228821582		+	3.441319669	-1.287098639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P10809;E7ESH4;E7EXB4;C9JL25;P10809-2;C9JL19;C9JCQ4;C9J0S9	P10809;E7ESH4	"60 kDa heat shock protein, mitochondrial"	HSPD1	Color2 [Red]	1	5					20	20	20	52.5	52.5	52.5	61.054	0	323.31	711760000	1640	20.50746155	21.10309601	21.4329319	20.71900177	21.30841446	22.34749031	21.96027946	21.11349869	21.94599533	20.26968002	20.40955734	20.91830635	20.48797417	21.63878441	21.53440475	20.88829422	21.27042007	22.10511208	20.51287079	21.18610191	21.82938957	20.81432915	21.56104088	21.9107151	20.82228851	21.6675663	21.90939713	21.05496979	22.20705223	21.1732254	21.60268021	21.5418911	21.40769005	21.76024055	21.78723907	20.66942787	21.09119797	21.78719902	20.77112579	21.48861122	22.35949707	19.80391693	19.92904091	20.47357941
		0.596495267	-0.119387036			1.128830608	-0.204620089			0.623733171	-0.123268473			1.410361597	0.211425509			0.299126159	0.070540346			0.629920024	0.124139095			0.143861929	-0.038045302			0.232218211	-0.057339278			0.460391071	0.098673339			1.994935041	-0.353805493			0.661296647	0.128494063			0.112350953	-0.03053093			0.731970999	-0.137955529			0.561340434	0.114255687			0.034835953	0.009692782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11021	P11021	78 kDa glucose-regulated protein	HSPA5	Color2 [Red]	1	5					20	20	20	52.6	52.6	52.6	72.332	0	323.31	319870000	1165	21.68692589	22.05758286	21.81045151	21.94510269	21.99696922	21.35718918	21.97088242	21.92172432	21.65162849	22.23046112	22.16026497	22.07832146	22.20427895	22.02011681	21.85536385	21.93639374	22.25020409	22.04126358	21.84379768	22.08589172	21.8500309	22.01457787	21.91743279	21.79439735	21.92748642	22.04173088	22.1882782	21.62858582	21.62871933	22.10872078	21.98259163	22.14858246	22.03536797	21.73458862	22.03052711	21.71431351	21.98912239	21.80021667	22.03707886	22.0797863	22.08368683	21.94631577	21.96448135	22.03140259
		0.271279922	-0.223687163			0.672935622	-0.457547815			0.518262569	-0.369872284	+	+	22.94288088	2.091594078			0.425539939	-0.319069853			0.080211261	-0.07705267			0.206322019	-0.178217134			0.160042596	-0.143335288			0.089173537	-0.084942554			0.364610994	0.130264747			0.040515609	-0.040485164			0.390756133	-0.298868161			0.146524094	-0.132696715			0.195688523	-0.17040111			0.153504334	0.137397457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11142;E9PKE3;P11142-2;E9PNE6;E9PN89;E9PLF4;A8K7Q2;E9PQQ4;E9PQK7;E9PK54;E9PPY6;E9PN25;E9PI65;E9PS65;E9PM13	P11142;E9PKE3;P11142-2;E9PNE6;E9PN89	Heat shock cognate 71 kDa protein	HSPA8	Color2 [Red]	1	5					23	23	20	67	67	59.3	70.897	0	323.31	1392100000	2440	23.29066849	23.48345375	23.11802101	23.32745361	23.22143173	22.64167595	22.92804718	23.30047607	23.25968742	25.37706375	25.62936974	25.2831974	23.23702812	23.05508614	23.33647156	23.42598343	23.55309296	23.31824112	23.27611351	23.3997612	23.34190941	23.40924644	23.39636803	23.3085537	23.43948936	23.32745361	23.50857353	23.47827721	23.38218689	23.42624092	23.36439514	23.60772324	23.19001198	23.08152771	23.41286659	23.32457352	23.35810089	23.46088982	23.45776176	23.3899498	23.19166946	23.68420982	23.64691353	23.64427376
		1.294807731	1.604017666			0.49779353	0.818064463			0.272496292	0.523011426			0.068203587	-0.154406548			0.119261269	0.257549277			0.261045434	-0.504982803			0.771759636	1.144051243			0.125195216	-0.268967937			0.218653915	0.435973167			0.639504232	-1.777033622			0.21386823	0.427944192			0.132502214	-0.282880156			1.047343352	-1.402378055			0.658058572	-1.023824465	+	+	9.066714993	6.513733955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11171-2;P11171;P11171-5;P11171-7;Q4VB86;P11171-4;P11171-3;P11171-6	P11171-2;P11171;P11171-5;P11171-7;Q4VB86;P11171-4;P11171-3	Protein 4.1	EPB41	Color2 [Red]	1	5					7	7	6	12.4	12.4	10.1	93.237	0	68.382	3731700	30	14.87680435	13.76030445	13.74777317	14.27343178	13.82077694	11.93281364	13.70790863	14.68343353	11.00654888	14.06179333	13.76621819	9.698066711	11.99662399	13.59419727	13.07355595	11.31472301	11.46983528	13.77282238	14.16325665	13.98343945	12.96722603	13.54012775	12.19105339	11.47834587	14.0843935	12.68713474	12.38586235	11.8180685	11.3972702	14.41448689	14.41772079	10.30299759	12.58519745	11.7248354	12.86105251	11.8651247	12.61937904	9.593232155	12.15250683	11.46755409	11.50367832	18.46072006	19.28818512	19.36512566
		0.410568786	-0.44229086			0.453342541	0.485467357			0.362401497	0.401579158			1.000572755	-0.832504636			1.113553874	-0.892083613			0.238125334	-0.286276172			0.326374253	-0.369789523			0.254985711	-0.302916372			0.254049315	0.302001299			0.483437661	0.581160007			0.356886347	0.39679035			0.22049443	0.268491382			0.920795379	0.788187608			0.628212268	0.605809112			1.068755472	-0.904122271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11177-3;P11177-2;P11177;C9J634;F8WF02	P11177-3;P11177-2;P11177;C9J634	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	PDHB	Color2 [Red]	1	5					3	3	3	16.4	16.4	16.4	37.514	0	88.66	13687000	109	14.88417053	14.62890148	15.21689701	15.08447647	15.93306828	16.49569893	15.87435722	14.8544302	16.3329277	14.58554935	14.2041893	14.86200809	14.66860771	14.53600407	14.28250885	16.79943275	12.25545502	16.10617447	15.07070827	14.75692081	15.10267258	14.65865803	15.34990311	15.10652161	15.5202198	15.8278141	15.43853188	15.88707733	15.75068092	15.52903366	15.71791744	15.80153179	15.48554611	16.18905258	15.01937389	16.90548134	15.24974346	15.97475052	15.32821941	15.84158897	16.45622635	14.42921066	15.01166439	13.90359974
		0.069916623	0.426926222			0.518294694	-2.404671742			0.288375431	-1.479481979			0.007503999	0.048911394	+	+	9.650590506	11.17380019			0.070781946	0.431847218			0.092345439	0.552013325			0.085004492	0.511624436			0.450073089	-2.09541408			1.300045326	-5.352004724			0.047959335	0.29932409			0.554538622	-2.446306138			0.085016771	0.511692429			1.096863915	-3.903250504			0.474248275	-2.22877319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11279	P11279	Lysosome-associated membrane glycoprotein 1	LAMP1	Color2 [Red]	1	5					5	5	2	14.9	14.9	3.6	44.882	0	323.31	67444000	25	15.83885956	15.38569355	15.29336357	15.79306984	12.55699158	9.673061371	10.11971951	15.90599823	15.22449207	15.44611359	15.10856533	14.91872311	25.68773842	25.26813698	25.25735092	15.81590843	15.47224617	15.24335957	15.98675346	15.54773808	15.32906055	15.85155392	15.55773258	15.34266472	15.74273014	12.59339142	11.2121706	8.7497015	10.33561325	15.38566017	15.48422527	15.2954464	12.09183216	10.276124	16.21076584	15.98042965	15.4358654	15.33584404	10.18216228	12.82634068	11.54445171	15.42888355	11.93198109	11.1899538
		0.214948717	0.588780948			0.416087595	0.997875123			0.110083441	-0.328350748			0.123896816	-0.365080815			0.568585703	1.263274901			0.145534135	-0.421005458			0.303986035	-0.782769058			0.86078044	1.68804057			0.277729748	0.727711932			0.831738822	-2.065742505			0.231594723	0.626693462			0.903233734	-1.743316514			0.212658278	0.583499282			0.136985337	-0.399136398			0.238621644	0.63170265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11387	P11387	DNA topoisomerase 1	TOP1	Color2 [Red]	1	5					8	8	8	17.8	17.8	17.8	90.725	0	12.71	11359000	30	16.43630409	17.52581215	14.36043549	17.28364944	17.04633522	15.21984959	12.66689491	16.71572113	16.405756	15.77902699	14.75279903	15.15505505	17.41162682	16.29825974	16.47639847	16.52529144	17.41864395	11.58841705	11.9027338	17.07305336	15.55695534	17.66698647	16.75107384	16.94191933	16.13434601	16.44283104	16.12926292	10.69800091	16.45807076	17.2188282	15.07710743	16.13137436	14.23264599	11.66483116	15.98112106	16.56575584	15.99947166	15.74273014	17.23219681	11.83464909	16.52593422	15.52970505	16.688797	16.23281479
		0.427327311	-0.891004008			0.54140523	1.016018786			0.164105778	-0.407773472			1.650974404	2.219455347			0.229984945	-0.543408376			0.177825427	-0.437053363			0.809854902	-1.412749672			0.227825893	0.539150992			1.573987089	2.157699231			0.056333432	-0.186234621			0.210127325	-0.503796396			0.264463275	-0.609850102			0.401307844	-0.849189695			0.518230194	1.029531088			1.550379834	-2.044414602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11586;F5H2F4;V9GYY3	P11586;F5H2F4	"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed"	MTHFD1	Color2 [Red]	1	5					22	22	22	46.2	46.2	46.2	101.56	0	315.47	114050000	337	15.16309929	9.307476044	10.80216312	15.71593475	13.84519577	11.43267632	12.81598377	11.4311161	12.36088085	15.24295044	14.21674633	14.40773201	10.94234085	12.75987911	12.53098011	11.64820194	12.58346367	12.29541016	11.7934866	11.34029388	10.69729233	14.56093025	10.74468899	13.9188633	15.31419373	15.76183701	12.62075615	10.90982723	13.44254398	14.28504086	11.64364529	10.41396809	12.04125309	11.99388981	12.01446819	9.396624565	13.34751225	12.6441412	14.11861706	14.1089325	12.35193062	10.00721359	11.08204365	10.72324944
		0.519944035	-1.857711111			0.139121615	-0.62845607			0.118894619	-0.552415421	+	+	10.64425022	9.141881425			0.143645026	-0.65339558			0.320183154	-1.28093368			0.495796929	-1.793494497			0.597153648	-2.054723167			0.245911048	-1.034038989	+	+	7.728049954	5.444757535			0.231540967	-0.983666256			0.099789315	-0.471641441			0.007468676	-0.038756371			0.447424896	-1.660730807			0.324378914	-1.285915011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11717;S4R328	P11717	Cation-independent mannose-6-phosphate receptor	IGF2R	Color2 [Red]	1	5					23	23	23	17.8	17.8	17.8	274.37	0	142.74	10888000	68	11.47417831	10.22629261	10.75798607	13.23862839	11.81279278	11.09480095	13.17906952	10.37728214	12.50884342	20.9044075	20.8443718	21.10328865	13.04532146	11.81834126	10.92250824	11.58985519	10.53498363	11.92734528	10.42142296	10.78129005	11.43318462	10.57364845	11.29490662	10.0455265	12.28673077	11.82168865	10.6259737	17.1389122	16.87375641	12.0310812	12.75417805	10.08832169	12.76907635	11.92863369	11.59067631	14.1541853	12.75753593	10.57279491	10.29521275	11.74518013	10.9623518	11.72473907	10.37775326	12.07135296
		0.329621265	0.545350202			0.45250381	0.697857348			0.278668657	0.476598803			1.826593603	-1.762644114			0.772159043	-1.024068151			0.972990824	-1.196045876			0.133095759	0.254127893			0.286970887	-0.488074793			0.741929188	0.996276737			0.467580563	0.90791459			0.276430652	-0.473486101			0.232129658	0.410102199			0.777509014	1.028929674			0.372076851	0.599796958			0.718471736	0.983068593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11766;D6RFE4	P11766;D6RFE4	Alcohol dehydrogenase class-3	ADH5	Color2 [Red]	1	5					2	2	2	8.8	8.8	8.8	39.724	0	4.1302	1736200	30	14.94333935	16.28776741	15.53162479	15.80062199	16.23139	15.188241	15.3049221	16.13000679	15.13783169	11.98174572	14.20013237	14.20350075	15.68299484	14.51545334	12.22773266	13.98352814	13.99099064	13.97646046	14.49860001	16.14435959	15.31507874	14.80670071	15.4059391	13.69457531	16.14186859	15.2074337	16.65941048	15.6215086	16.2985096	11.61051464	16.0996151	16.23739624	15.74072933	14.70627975	15.94201088	16.41020203	16.07368088	15.61505508	16.25403214	15.08804321	15.57110119	15.88583946	15.95785046	16.23219681
		0.084065469	0.343259866			0.029266855	0.125263269			0.031726213	0.136501421			1.032206936	2.544005948			0.755078927	2.063803319			0.447350417	-1.413812438			0.037993398	0.162390318			1.032072021	-2.543790145			0.654544244	-1.867802774			0.861034391	2.533015936			0.580373714	-1.713859267			0.164533157	0.626365534			0.009193458	-0.040539841			0.0074697	-0.03300269			0.669825827	1.900714293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P11908;P11908-2;H7C540;A6NMS2;D3YTJ7	P11908;P11908-2	Ribose-phosphate pyrophosphokinase 2	PRPS2	Color2 [Red]	1	5					6	3	3	47.8	26.1	26.1	34.769	0	49.346	5903600	78	15.7868824	12.12252712	15.88798237	15.26561546	15.46725559	12.41053104	16.15969467	11.6923027	15.37408829	16.51417542	16.70022202	16.66400337	15.88359833	16.85635185	15.81157494	11.3586731	14.89178371	12.69186687	11.32976151	15.83068848	16.13717079	9.758625984	10.1840353	15.87735558	9.827410698	16.41930199	11.44116402	16.55673027	16.80738068	10.94827747	16.04995537	11.11501408	16.04405212	16.40131378	12.13429165	16.54488945	15.93590164	10.25610161	15.85513592	11.13929272	15.76329041	15.94553566	16.38604736	16.13817215
		0.141053614	-0.308800498			0.256779909	0.52738305			0.036879243	0.08901359		+	2.369387904	-2.351837948			1.900339052	-2.081269119			0.142131028	0.3108774			0.282274684	-0.555930574			0.482048763	0.843471482			0.367910301	0.686328189			0.381540713	0.836799597			0.219860883	0.452407973			0.526576858	0.900518862			0.068055762	0.159166599			0.871175958	1.282991854			1.142168662	-1.589224616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P12236;P12235	P12236;P12235	"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1"	SLC25A6;SLC25A4	Color2 [Red]	1	5					6	4	4	29.2	22.5	22.5	32.866	0	7.987	10259000	98	15.76030445	16.54232216	17.61021805	15.8929224	17.48549843	19.04297447	16.94957542	16.42966843	17.63282394	15.42767334	13.20249081	15.63744545	15.62616539	11.61104202	17.77802658	17.05568504	17.57894707	16.99048042	14.61626148	16.75694656	17.85677719	16.90289307	17.77789688	18.41596413	16.82488441	17.94042778	17.89723015	17.01334381	18.41419029	16.95719337	17.38784981	17.67114067	17.46267891	17.7686882	18.02301788	16.53106117	16.94134521	17.73350525	17.28193092	18.02669716	19.00259018	14.97472858	15.03866196	16.05818176
		0.742249529	1.258185368			0.588898313	1.077593467			0.268044316	-0.582962172			0.030422413	0.080859039			0.815376098	-1.341882024			0.688106634	-1.193550827			0.934082445	1.469937633			0.470066282	0.905301512			0.965592746	1.50246632			0.242923186	0.620428122			0.367435964	-0.749882571			1.360809371	-1.868453425			0.454705707	0.882978594			0.476840797	-0.915050007			0.981910527	1.564023953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P12268;H0Y4R1;E7ETK5;C9K0R9	P12268;H0Y4R1	Inosine-5-monophosphate dehydrogenase 2	IMPDH2	Color2 [Red]	1	5					19	19	18	51.6	51.6	49.6	55.804	0	323.31	106310000	487	15.0509119	14.25451183	12.38793659	15.18394566	11.7184515	14.24918747	14.41309929	10.92340183	11.26947784	16.26060677	11.25213337	10.92748165	11.59828472	11.54785824	11.36282063	10.99211216	11.9541502	11.97256374	14.40321159	14.05248356	13.82277012	13.11777306	14.49247932	13.10803413	13.29246521	15.8225956	13.25328636	13.54653263	13.45673943	11.17872715	13.44643688	11.51958752	10.75070667	11.86436081	10.43889618	15.4752903	12.61164761	12.56966686	11.14545441	12.98361683	11.55929661	15.41270256	15.09955311	12.09862041
		0.254886474	-0.700023915			0.561149363	1.316703851			0.936245686	1.842245075			0.096081772	0.299493908			0.198114525	-0.567091797			0.731108395	1.55804704			0.255380933	0.701140077			0.393766981	-0.990117963			1.296371	2.269246556			0.912907995	-2.358929243			0.631715432	-1.406000437			0.366325834	-0.936164411			0.862874193	-1.744671458			0.440455801	1.078664117			0.35898735	-0.941008831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P12277;G3V4N7;H0YJG0;G3V461	P12277;G3V4N7	Creatine kinase B-type	CKB	Color2 [Red]	1	5					7	7	7	41.2	41.2	41.2	42.644	0	152.37	24720000	163	12.58051777	11.25369453	11.7142458	15.2837038	13.29102707	13.02391052	12.0200882	12.6046257	17.94843483	12.62365246	12.43272495	13.25390625	12.47456074	11.76694775	11.67426205	14.92002678	12.12774086	14.74009705	14.68808651	11.2904892	13.44151974	11.37197018	12.12847042	11.24644184	10.45314217	18.33337402	14.96650505	9.949171066	11.15772629	12.1540699	11.54421997	9.899443626	11.6794157	11.79714966	11.41939926	10.36033344	10.93496323	11.36663532	11.66247272	16.03784752	12.76293373	11.11458302	10.20933151	13.50158882
		0.248416819	0.529741069			0.114182383	0.278246344			1.062841407	-1.546969895	+	+	4.330488662	3.352314232			1.38776977	-1.829051881			1.119850081	-1.599726504			0.306757143	0.628870592			0.118755491	0.280351021			0.276935201	0.579050773			0.684936718	1.088063228			0.003506223	-0.009285028			1.222288067	-1.690830158			1.280524139	1.740665672			0.549376409	-0.982665107			0.380121435	0.735192081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P12532;P12532-2;F8WCN3;C9J8F6;C9J6W7;C9JT96;C9JSQ1;C9JJX8;C9J995;P17540	P12532;P12532-2;F8WCN3;C9J8F6;C9J6W7;C9JT96;C9JSQ1	"Creatine kinase U-type, mitochondrial"	CKMT1A;CKMT1B	Color2 [Red]	1	5					6	6	6	32.1	32.1	32.1	47.036	0	323.31	93311000	260	16.20197105	14.01480484	13.45442772	16.43169403	14.41296673	12.07205868	12.28511047	12.9396162	12.70819664	16.81665802	17.26700592	17.38675499	13.44294357	11.65018463	12.06035805	12.72965527	12.72496223	12.33253098	14.82510757	14.96772194	14.15228462	14.8389082	14.21226883	13.93092251	14.84989357	14.57919788	14.37836266	14.44333172	15.20789146	13.88226128	14.55374908	13.74577904	13.14363861	12.7701683	11.62160778	16.92091179	15.30149651	14.79477119	13.67154121	12.95808506	12.86256027	14.4833746	14.10656261	15.69761944
		0.366318689	0.347111802			0.099344034	-0.119119226			0.937956349	-0.683904811		+	2.617789818	-1.258464377			0.073223532	0.086470213			0.39240285	0.366140711			0.416311686	-0.383158039			0.038787842	0.047414253			2.171589458	1.138110279			0.265518354	0.314016562			0.476863071	-0.424587867			0.114494781	0.13014966			0.024729085	0.030683281			0.385176745	0.360918753			0.304108755	-0.319713175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P12956;B1AHC9;P12956-2	P12956;B1AHC9;P12956-2	X-ray repair cross-complementing protein 6	XRCC6	Color2 [Red]	1	5					15	15	15	36.9	36.9	36.9	69.842	0	74.814	65919000	347	18.49474716	18.17489624	18.37054253	16.75967979	18.2870369	18.59477615	17.67824173	15.72935486	18.78372765	16.41123009	16.98926163	17.20323372	17.34931564	18.48844337	18.48223305	18.66577339	17.91794395	18.50904846	17.93260765	17.60320663	17.48652077	18.31884193	17.78014183	18.11309052	18.81324959	19.52039146	18.89219856	18.48977661	18.23603249	17.24544144	17.92613411	17.73628235	17.64807701	18.32271957	18.46988869	17.45145226	18.68753242	18.02685928	18.18480682	18.73496056	18.15856934	16.36843872	18.63902283	18.03224945
		0.007784524	0.030510439			0.054016822	-0.204236176			0.261302805	0.821300107			0.370930334	-1.086691938			0.127541495	-0.444382568			0.267600561	-0.837458238			0.047656757	-0.178963216			1.668995441	-3.037861252			0.518642185	1.401030204			0.148043945	0.610709203			0.495247967	-1.353986431			0.555793115	1.473880477			0.002582499	0.010181736			1.355261558	2.681046858			0.243930088	-0.759651012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P13010;C9JZ81	P13010	X-ray repair cross-complementing protein 5	XRCC5	Color2 [Red]	1	5					16	16	16	37.7	37.7	37.7	82.704	0	231.42	48463000	224	14.00904083	17.71993637	13.87469292	14.40301228	17.88375282	12.61266518	13.88883877	14.88245201	19.01745605	14.13931179	13.35823917	15.01911259	13.66021919	17.94277763	12.68846893	14.90778255	15.53785515	12.75969791	14.13274097	15.86166859	15.03045177	14.41607189	12.38512993	10.32407284	16.0445652	14.84788895	18.49817848	17.97415733	13.81277943	17.53746033	14.08870506	10.15192127	13.72238064	17.91485214	17.95469666	13.78002739	14.19806099	17.56941032	17.77532768	17.93393326	17.21825981	14.77190208	14.12331295	14.33797073
		0.28975671	-0.422796131			0.034272515	-0.061435899			0.042788149	0.076426433			0.094774354	-0.160914457			0.040462571	-0.072446978			0.354029021	-0.495894214			0.653316404	-0.78340524			0.273414021	-0.403350984			0.911397095	-0.984539986			1.162427255	1.706358482			0.199243798	0.310015315			0.246928367	0.371020063			0.069178895	0.120337813			1.699650483	1.453119015	+	+	3.338369919	-2.640954535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P13073;H3BPG0;H3BN72;H3BNV9;Q86WV2	P13073;H3BPG0;H3BN72;H3BNV9	"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial"	COX4I1	Color2 [Red]	1	5					3	3	3	26	26	26	19.576	0	7.8514	3112500	31	14.54562855	14.29426193	16.07487297	14.21249676	15.78780079	15.9985466	16.01502228	14.74225712	15.53691483	14.90895557	15.23541641	15.49401188	13.75770283	15.65594959	16.46918106	14.44914818	14.61263847	15.65099525	14.24064255	14.06566811	15.61203289	14.64757061	15.15904331	15.16187954	12.05340576	15.17994785	16.12922287	15.99503803	17.46921158	15.60501671	15.38892555	15.94569492	15.45558453	16.24920654	15.40341187	16.66358566	13.79826927	15.95367336	16.02126122	16.42557716	17.65137482	11.51844597	11.71479988	15.02704239
		0.804179083	0.309746043			0.573393383	0.250753657			0.403811591	-0.187975166			1.700460477	-0.497485025			0.542518175	-0.234566207			2.713463542	-0.643947638			0.258133217	0.131710779			0.87395459	-0.327662005			1.389963373	0.4410529			0.330573953	0.20554051			0.674007338	0.274095226			0.057759982	0.034777723			1.107574539	0.382676733			0.40762377	0.189335923			0.35223559	0.164955393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P13639;M0R0I6	P13639	Elongation factor 2	EEF2	Color2 [Red]	1	5					32	32	32	48.6	48.6	48.6	95.337	0	323.31	354590000	1216	20.85551643	20.91064262	20.53744125	20.99769211	20.95808601	20.17084503	19.90556908	20.74238205	20.2803669	20.31218719	19.96493912	19.7959671	20.38816452	20.14768219	20.26373291	20.16741753	19.92810249	19.57287407	20.68611336	20.70834541	20.417202	20.36292458	20.29052734	19.88888931	20.87102127	21.05351257	20.74188805	20.71582031	20.60367775	20.87199783	20.62104607	20.71204758	20.42746925	20.44778633	20.66856384	20.99927521	20.79010582	20.7157383	20.65455818	20.73372078	20.58260918	20.67865562	20.7278347	20.46273804
